system:index,forest_lab,id,max_ndvi,mean_ndvi,min_ndvi,ndvi_01,ndvi_02,ndvi_03,ndvi_04,ndvi_05,ndvi_06,ndvi_07,ndvi_08,ndvi_09,ndvi_10,ndvi_11,ndvi_12,ndvi_amplitude,rand,subset,.geo
00000000000000000055_0,1,AL_112701178,0.8778854012489319,0.7651568899552027,0.44597917795181274,0.7375231,0.7293696,0.8020011,0.74983186,0.6739668,0.850583,0.44597918,0.8778854,0.8669339,0.8453473,0.83429384,0.7681676,0.43190622329711914,0.1127011789877,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057_0,1,AL_115202677,0.791210949420929,0.7695492307345072,0.7293893694877625,0.7736046,0.7523316,0.72938937,0.78279084,0.7888406,0.7793602,0.74529487,0.79121095,0.7700787,0.7688659,0.7889483,0.7638749,0.061821579933166504,0.115202677194774,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_0,1,AL_123826562,0.9249488115310669,0.659712885816892,0.4225165545940399,0.43386295,0.42251655,0.4728159,0.88883543,0.9249488,0.9160643,0.44858938,0.8662299,0.81443256,0.75906,0.5260123,0.4431865,0.502432256937027,0.123826562152107,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_0,1,AL_128635836,0.7700331807136536,0.721171443661054,0.42456960678100586,0.71577126,0.7180714,0.7286577,0.74976486,0.76014763,0.4245696,0.75990677,0.76414496,0.75809336,0.7700332,0.74185413,0.76304245,0.3454635739326477,0.128635836643244,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063_0,1,AL_135705364,0.8659349679946899,0.6918397395250698,0.027863262221217155,0.74347824,0.72592276,0.736893,0.86593497,0.85565716,0.83509654,0.027863262,0.8497029,0.30144727,0.79684025,0.8073537,0.75588685,0.8380717057734728,0.135705364985445,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000066_0,1,AL_135959274,0.8748512268066406,0.6817855015397072,0.4515434205532074,0.4556804,0.4623773,0.7354245,0.8630989,0.8109379,0.8721654,0.86997855,0.8748512,0.45154342,0.74085236,0.55348617,0.4910299,0.4233078062534332,0.135959274544638,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006c_0,1,AL_142833825,0.8771077394485474,0.7159810811281204,0.4751381278038025,0.49621505,0.47513813,0.52960867,0.87710774,0.87168354,0.8271726,0.8344099,0.81998146,0.83539695,0.7938581,0.67266494,0.55853593,0.4019696116447449,0.142833825574688,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000074_0,1,AL_157362329,0.9137855768203735,0.6713083038727442,0.3206959366798401,0.4295111,0.46924254,0.5588189,0.9122462,0.9137856,0.8769488,0.32069594,0.8456527,0.84615386,0.8163199,0.5220204,0.5443038,0.5930896401405334,0.157362329548583,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007d_0,1,AL_176621813,0.8614926934242249,0.7944575796524683,0.695319414138794,0.70409256,0.7001828,0.6953194,0.8349247,0.8350869,0.8143378,0.838453,0.8614927,0.83074874,0.8497475,0.7760292,0.7930757,0.1661732792854309,0.176621813052603,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007e_0,1,AL_180079537,0.9035418033599854,0.6821921120087305,0.40077081322669983,0.4209559,0.415,0.4007708,0.8956598,0.9027484,0.9035418,0.88501024,0.86320347,0.7657685,0.7597526,0.53563976,0.43825406,0.5027709901332855,0.180079537493993,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000080_0,1,AL_185588913,0.893505871295929,0.7356516172488531,0.46279194951057434,0.47418585,0.46279195,0.5547826,0.78864616,0.85919344,0.86163104,0.8935059,0.8797413,0.8672332,0.85197264,0.7672209,0.5669144,0.4307139217853546,0.185588913066272,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000082_0,1,AL_190531717,0.9087995886802673,0.7224771802624067,0.4979265630245209,0.5125136,0.5193133,0.49792656,0.8746164,0.9087996,0.89372784,0.88169014,0.85350907,0.8533288,0.73069596,0.59128577,0.55231917,0.41087302565574646,0.190531717588953,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000087_0,1,AL_199384074,0.8549532890319824,0.8172505448261896,0.7190569639205933,0.7963598,0.7580813,0.71905696,0.8544262,0.8488778,0.8526506,0.8549533,0.8441116,0.8179431,0.8387491,0.81267697,0.8091198,0.13589632511138916,0.199384074473543,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000089_0,1,AL_206556894,0.8628681302070618,0.6913192048668861,0.44852355122566223,0.4519381,0.4973545,0.44852355,0.7827796,0.8611475,0.8591644,0.86286813,0.84687686,0.78311193,0.7841305,0.585523,0.53241235,0.41434457898139954,0.206556894582658,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008e_0,1,AL_210668130,0.9200321435928345,0.7046830529967943,0.39770516753196716,0.39770517,0.4101069,0.4108527,0.92003214,0.8906368,0.8958053,0.87341774,0.84162843,0.85789657,0.85699236,0.6525144,0.44860813,0.5223269760608673,0.210668130604961,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000090_0,1,AL_211418774,0.8626839518547058,0.7330176283915838,0.23471951484680176,0.72112286,0.7015986,0.73370177,0.85131645,0.8105111,0.86268395,0.23471951,0.84527004,0.8523859,0.81606424,0.62223285,0.7446043,0.627964437007904,0.211418774744356,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000096_0,1,AL_216623974,0.8948000073432922,0.761033167441686,0.6021755933761597,0.64244413,0.62676376,0.6021756,0.89413595,0.8948,0.8872223,0.6694301,0.8327709,0.85107213,0.82427686,0.73004556,0.67726076,0.29262441396713257,0.216623974608298,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000098_0,1,AL_218374757,0.8996763825416565,0.7058726971348127,0.4593297839164734,0.46878308,0.45932978,0.46948943,0.887619,0.864018,0.8996764,0.8910569,0.84354496,0.58575994,0.80984867,0.7556319,0.53571427,0.4403465986251831,0.21837475717744,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009f_0,1,AL_226104256,0.7162933945655823,0.628891110420227,0.5346164703369141,0.63746554,0.5833333,0.5346165,0.57568896,0.5891183,0.6180834,0.660702,0.6776503,0.6067708,0.7162934,0.68549854,0.6614723,0.1816769242286682,0.226104256590666,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a1_0,1,AL_226622404,0.7844105362892151,0.666872022052606,0.47316470742225647,0.5129461,0.4731647,0.6728847,0.78441054,0.7800536,0.740631,0.74045175,0.72128636,0.6521829,0.659292,0.6145441,0.6506165,0.3112458288669586,0.226622404878067,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a3_0,1,AL_228220803,0.8706991076469421,0.7127137631177902,0.483349084854126,0.52554744,0.5041404,0.48334908,0.84494984,0.8706991,0.84812444,0.8596604,0.86044246,0.85212207,0.56453484,0.7612688,0.5777263,0.38735002279281616,0.228220803712749,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a7_0,1,AL_232947465,0.8793503642082214,0.6741959800322851,0.4823119342327118,0.5139032,0.4988662,0.49012217,0.87184227,0.87935036,0.7465232,0.8365707,0.79290575,0.8011155,0.6493429,0.5274976,0.48231193,0.39703842997550964,0.232947465552138,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a9_0,1,AL_234454205,0.8427947759628296,0.664219876130422,0.18305355310440063,0.8427948,0.8033794,0.78497285,0.71888113,0.71346885,0.7055641,0.27389216,0.7485595,0.18305355,0.80874115,0.831592,0.55573905,0.659741222858429,0.234454205922426,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b0_0,1,AL_243245396,0.7895075678825378,0.6731981138388315,0.6193029284477234,0.67433625,0.65142363,0.64577025,0.6756982,0.6193029,0.7091864,0.78950757,0.7316219,0.67262936,0.6653768,0.6241603,0.6193638,0.17020463943481445,0.24324539614874,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b4_0,1,AL_246961162,0.8221911191940308,0.7019441823164622,0.35819780826568604,0.3581978,0.7434179,0.6597068,0.7950426,0.8221911,0.8151373,0.6445047,0.8185276,0.786916,0.79211193,0.75545573,0.43212068,0.4639933109283447,0.246961162890075,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b6_0,1,AL_251042075,0.8605746626853943,0.7691246519486109,0.5042839646339417,0.8586724,0.828075,0.78599477,0.7725682,0.73770213,0.7147492,0.50428396,0.69158536,0.80284697,0.8240741,0.84836906,0.86057466,0.35629069805145264,0.251042075924022,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b9_0,1,AL_261155608,0.9147634506225586,0.7090821141997973,0.39333707094192505,0.39813215,0.39333707,0.39455184,0.91045797,0.91476345,0.85089135,0.8769069,0.88150287,0.87283236,0.8686886,0.7304398,0.41648108,0.5214263796806335,0.261155608784141,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ba_0,1,AL_264228502,0.8806977868080139,0.742562954624494,0.5040214657783508,0.50402147,0.51096594,0.71849716,0.8806978,0.8615255,0.85589874,0.83817667,0.8511558,0.7545692,0.8126813,0.73678327,0.58578265,0.3766763210296631,0.264228502876582,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_0,1,AL_270922330,0.8264925479888916,0.7400244424740473,0.5580562949180603,0.7782826,0.7516099,0.6627712,0.7149461,0.738091,0.76351434,0.5580563,0.7677202,0.7903407,0.7875706,0.7408978,0.82649255,0.2684362530708313,0.270922330180041,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000be_0,1,AL_271411131,0.8816035985946655,0.8504723906517029,0.8118466734886169,0.8691498,0.84900934,0.8195592,0.8118467,0.84259564,0.81195325,0.8764915,0.85930735,0.8589026,0.85254025,0.8727095,0.8816036,0.06975692510604858,0.271411131832583,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c2_0,1,AL_277026427,0.8374801278114319,0.6930175150434176,0.2886781394481659,0.58326876,0.58562154,0.6008219,0.68671423,0.8374801,0.83087623,0.8304,0.8293186,0.28867814,0.8248472,0.8057754,0.61240804,0.548801988363266,0.27702642796893,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c3_0,1,AL_277755731,0.8407927751541138,0.7412706116835276,0.5600540041923523,0.560054,0.6219931,0.6103576,0.8269334,0.83429253,0.8407928,0.8287796,0.80457217,0.7659575,0.81643957,0.7250373,0.6600379,0.2807387709617615,0.277755731851977,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c4_0,1,AL_278862209,0.9154654145240784,0.7005598768591881,0.3911598324775696,0.4478976,0.4288321,0.39115983,0.867892,0.9154654,0.8753541,0.8706697,0.87476516,0.8639352,0.8337627,0.5706498,0.46633485,0.5243055820465088,0.27886220909736,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c7_0,1,AL_281322375,0.8927343487739563,0.7055349921186765,0.45855194330215454,0.49386564,0.47801256,0.45855194,0.8252434,0.89273435,0.8825623,0.89113927,0.8670341,0.8803887,0.68779284,0.57106274,0.5380321,0.43418240547180176,0.281322375401383,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ca_0,1,AL_288972982,0.7904015779495239,0.7139434317747752,0.5985662937164307,0.67550504,0.5985663,0.6483344,0.7904016,0.76637167,0.7666904,0.771275,0.7633037,0.7058824,0.69448817,0.6159185,0.7705841,0.19183528423309326,0.288972982871599,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cb_0,1,AL_289917030,0.9265644550323486,0.6847369571526846,0.4160206615924835,0.42515466,0.4209763,0.41602066,0.8798352,0.92656446,0.88771635,0.8841252,0.88121796,0.83682925,0.7464116,0.4676724,0.44431946,0.5105437934398651,0.289917030144134,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d0_0,1,AL_295265581,0.839024543762207,0.7762390325466791,0.6791946291923523,0.7905806,0.7386373,0.7035816,0.6791946,0.7224333,0.7867844,0.7860564,0.80652255,0.81900793,0.8308556,0.8121895,0.83902454,0.15982991456985474,0.295265581437986,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d1_0,1,AL_297200663,0.8443824052810669,0.7519322484731674,0.5689424276351929,0.67991227,0.5971686,0.5689424,0.8443824,0.83843684,0.8349242,0.83855766,0.81974137,0.81074184,0.7904777,0.70398146,0.69592017,0.275439977645874,0.29720066385852,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d6_0,1,AL_306650124,0.880128026008606,0.677948295759658,0.05289256200194359,0.50361943,0.53881276,0.7817659,0.880128,0.8678726,0.85744363,0.052892562,0.8362944,0.78617203,0.78313255,0.7433626,0.50388306,0.8272354640066624,0.306650124324666,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000da_0,1,AL_311839287,0.8279170989990234,0.791272297501564,0.627539336681366,0.8119538,0.76979434,0.75256896,0.8279171,0.82348704,0.79382086,0.80665386,0.62753934,0.822961,0.8256929,0.8207726,0.81210583,0.20037776231765747,0.311839287149194,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000db_0,1,AL_312467935,0.8282232880592346,0.7493667403856913,0.4531248211860657,0.7115863,0.6944574,0.68586385,0.82009405,0.80965906,0.8208038,0.45312482,0.82245696,0.82427627,0.8282233,0.77742577,0.7444293,0.37509846687316895,0.312467935509172,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e0_0,1,AL_317895118,0.86458820104599,0.7213219702243805,0.5435106754302979,0.5872421,0.5435107,0.58972424,0.84379,0.8645882,0.8241371,0.85655975,0.82360125,0.823027,0.6561702,0.58702064,0.6564925,0.32107752561569214,0.31789511807473,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e3_0,1,AL_321045273,0.854928195476532,0.6911480749646822,0.43614092469215393,0.43614092,0.54291046,0.49187338,0.7016039,0.8396112,0.8215935,0.8549282,0.8398216,0.7897878,0.70644534,0.6464191,0.6226415,0.41878727078437805,0.321045273758891,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e4_0,1,AL_324078397,0.8733758330345154,0.7171500747402509,0.2214580476284027,0.6678922,0.6717828,0.6356877,0.87337583,0.8666447,0.8407082,0.22145805,0.8258656,0.8053467,0.7926489,0.7197804,0.6846098,0.6519177854061127,0.324078397006469,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e5_0,1,AL_324591062,0.8501377701759338,0.7540309578180313,0.392011821269989,0.69689405,0.73538786,0.7538174,0.8117543,0.85013777,0.8236808,0.39201182,0.8068701,0.827681,0.7964377,0.760169,0.7935297,0.4581259489059448,0.324591062961147,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e6_0,1,AL_325438053,0.800212562084198,0.7104067305723826,0.6253275275230408,0.6732423,0.67357725,0.6253275,0.7882607,0.6624156,0.80021256,0.7171161,0.6388058,0.726614,0.77473617,0.73103446,0.7135383,0.17488503456115723,0.325438053556078,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ea_0,1,AL_328378892,0.783698320388794,0.7468725045522054,0.6815518140792847,0.7578444,0.72002494,0.6815518,0.7352572,0.75263065,0.741028,0.742552,0.7519623,0.77888024,0.7601264,0.7569138,0.7836983,0.10214650630950928,0.328378892611091,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f1_0,1,AL_338658855,0.848844587802887,0.7549993159870306,0.11724652349948883,0.7998963,0.7519084,0.76396394,0.8452896,0.82688224,0.11724652,0.8056972,0.83776766,0.82101166,0.8488446,0.8146531,0.82683057,0.7315980643033981,0.338658855270902,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f5_0,1,AL_344240746,0.8263177871704102,0.7734507968028387,0.7107942700386047,0.73901105,0.73373544,0.71079427,0.82572615,0.8191214,0.7985521,0.8263178,0.81588775,0.7896779,0.7647059,0.73878366,0.7190961,0.11552351713180542,0.344240746281434,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f8_0,1,AL_348305186,0.8142780661582947,0.7454294015963873,0.5202252268791199,0.7879549,0.7939827,0.7330716,0.66194606,0.76723796,0.76633805,0.5202252,0.7796072,0.7549354,0.81224054,0.81427807,0.7533351,0.2940528392791748,0.348305186111264,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fa_0,1,AL_348676243,0.8317104578018188,0.7511860057711601,0.4500143229961395,0.78333336,0.72267205,0.7508016,0.83171046,0.8203237,0.45001432,0.7918164,0.8170928,0.7903635,0.66942024,0.7918118,0.7948718,0.3816961348056793,0.348676243239051,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fd_0,1,AL_351839578,0.861153781414032,0.8180656184752783,0.6550596952438354,0.82681125,0.82473385,0.800255,0.8171766,0.8354828,0.8335075,0.6550597,0.8390017,0.83449,0.8611538,0.8428147,0.8463006,0.20609408617019653,0.351839578643603,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fe_0,1,AL_360034522,0.8165329694747925,0.7824673602978388,0.7209094762802124,0.78376365,0.77177566,0.7209095,0.78595316,0.81653297,0.7940984,0.8162124,0.8023876,0.7936149,0.75104475,0.7552269,0.79808843,0.09562349319458008,0.360034522557998,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000105_0,1,AL_369523957,0.874431312084198,0.7183685675263405,0.4477575719356537,0.4532303,0.44775757,0.8148361,0.8744313,0.86956054,0.8338662,0.85120577,0.83370584,0.82490754,0.7630854,0.59117687,0.4626594,0.4266737401485443,0.369523957429548,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000108_0,1,AL_382066209,0.9077795147895813,0.7492345198988914,0.4900849759578705,0.59609157,0.5412475,0.49008498,0.8738462,0.9077795,0.8917379,0.89388984,0.88334054,0.8706069,0.79292244,0.66222686,0.58704007,0.4176945388317108,0.382066209077774,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000109_0,1,AL_382416416,0.8541069626808167,0.8135864287614822,0.7217249870300293,0.83456165,0.80658996,0.721725,0.7735622,0.8065296,0.82605153,0.8259659,0.85410696,0.82201403,0.84485406,0.8242915,0.8227848,0.13238197565078735,0.382416416896012,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010c_0,1,AL_387584843,0.8966920971870422,0.6512437897423903,0.1534460335969925,0.5206145,0.5083241,0.45571956,0.78953844,0.8966921,0.8952658,0.59054726,0.8518217,0.8245097,0.74614173,0.58230454,0.15344603,0.7432460635900497,0.387584843764499,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010d_0,1,AL_388088241,0.874527096748352,0.8500298112630844,0.8055611252784729,0.8653521,0.8413075,0.8055611,0.8671171,0.84358525,0.8527482,0.8703432,0.8554078,0.87216383,0.8745271,0.82499677,0.82724774,0.06896597146987915,0.388088241067782,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010f_0,1,AL_391492078,0.9144178628921509,0.716698132455349,0.4699907600879669,0.50172037,0.46999076,0.5625518,0.86993086,0.90766305,0.91441786,0.8903625,0.8822586,0.83925146,0.7241761,0.54476714,0.4932871,0.44442710280418396,0.391492078080787,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011b_0,1,AL_405814226,0.895910382270813,0.6974279085795084,0.395712286233902,0.3957123,0.41852042,0.51246303,0.8959104,0.8931117,0.88248515,0.8728911,0.85998905,0.84289837,0.79522806,0.54809046,0.45183486,0.500198096036911,0.405814226578668,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
